height_cm,weight_kg,weak_foot,skill_moves,work_rate,body_type,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_balance
183,71,3,2,4,21.20099137030069,72.0,52.0,55.0,63.0,65.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
171,68,4,3,8,23.25501863821347,73.0,65.0,45.0,67.0,29.0,54.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,66,3,3,4,22.837370242214536,80.0,53.0,56.0,73.0,26.0,42.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,76,4,2,3,23.456790123456788,73.0,63.0,62.0,68.0,29.0,54.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,60,3,3,4,20.761245674740486,72.0,49.0,60.0,69.0,30.0,45.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,80,3,2,4,22.1606648199446,52.0,32.0,45.0,56.0,63.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,69,3,3,4,23.87543252595156,90.0,61.0,47.0,64.0,29.0,55.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,75,3,3,8,24.772096710265558,74.0,58.0,63.0,67.0,52.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,75,3,2,4,22.395413419331717,60.0,34.0,47.0,46.0,64.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,71,3,3,4,22.920971074380166,71.0,51.0,59.0,71.0,33.0,56.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,76,3,2,2,21.7335354170837,55.0,49.0,54.0,58.0,62.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,75,4,2,7,23.93948099205209,77.0,56.0,60.0,63.0,59.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,76,3,2,4,21.50294250792214,63.0,44.0,56.0,55.0,63.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,70,3,3,4,23.38868655818771,85.0,55.0,61.0,67.0,27.0,45.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,73,3,2,4,21.798202394816204,77.0,56.0,61.0,65.0,62.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,80,4,2,2,23.37472607742878,76.0,55.0,59.0,61.0,57.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,81,3,3,4,24.453568409612362,68.0,57.0,57.0,69.0,26.0,57.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,82,3,2,4,23.702162099664697,80.0,50.0,59.0,60.0,61.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,73,3,2,4,22.783308885490467,68.0,27.0,58.0,55.0,65.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,85,2,2,4,24.307243558580453,69.0,29.0,36.0,37.0,66.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,72,3,3,7,23.510204081632654,76.0,57.0,59.0,65.0,30.0,42.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,69,4,2,7,22.024322512687924,78.0,60.0,58.0,66.0,29.0,52.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,72,3,3,4,22.981901752370007,69.0,61.0,62.0,65.0,31.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,75,3,1,4,20.99605274208449,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,91,2,1,4,24.94449165318933,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,79,1,3,5,24.382716049382715,72.0,64.0,66.0,65.0,34.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
171,68,3,2,4,23.25501863821347,76.0,53.0,60.0,66.0,28.0,56.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,82,3,2,4,23.959094229364496,65.0,62.0,61.0,65.0,56.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,3,3,4,22.093170054286073,63.0,50.0,65.0,64.0,34.0,55.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
194,88,4,2,3,23.381868423849507,64.0,64.0,42.0,57.0,28.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,72,3,3,6,23.781212841854934,79.0,64.0,64.0,66.0,27.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,68,3,2,4,21.952479338842977,69.0,39.0,51.0,62.0,66.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,78,2,1,4,22.54595907041276,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,77,4,3,6,22.99262444384723,89.0,50.0,57.0,63.0,62.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,70,2,4,3,22.59814049586777,77.0,62.0,63.0,71.0,28.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,74,3,3,7,23.889462809917354,84.0,62.0,60.0,70.0,44.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,68,3,3,4,22.20408163265306,69.0,62.0,65.0,66.0,41.0,57.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,76,2,3,6,24.535123966942148,73.0,63.0,47.0,62.0,29.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,76,3,2,3,21.50294250792214,63.0,63.0,49.0,61.0,32.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,86,3,2,7,24.332277048438208,72.0,64.0,39.0,58.0,30.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,65,4,3,3,21.971335857220122,66.0,62.0,66.0,63.0,41.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,80,2,3,3,22.395789591556788,49.0,68.0,56.0,62.0,34.0,52.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,68,4,2,4,21.952479338842977,70.0,56.0,64.0,61.0,53.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,85,3,2,4,24.835646457268076,68.0,38.0,45.0,45.0,64.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,76,3,3,7,23.456790123456788,85.0,51.0,57.0,65.0,63.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,71,3,2,4,23.183673469387756,63.0,54.0,58.0,63.0,67.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
171,64,2,3,6,21.887076365377382,86.0,61.0,46.0,75.0,28.0,56.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,71,3,2,4,21.91358024691358,65.0,49.0,65.0,62.0,61.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,79,3,2,5,21.883656509695292,61.0,38.0,37.0,50.0,65.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,79,2,3,6,24.382716049382715,76.0,63.0,49.0,65.0,31.0,56.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
171,61,3,2,4,20.86111966075032,69.0,65.0,56.0,63.0,32.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,66,3,2,7,21.551020408163264,77.0,33.0,50.0,57.0,66.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,77,3,3,4,24.031709372366656,78.0,60.0,60.0,68.0,32.0,45.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,80,3,2,4,23.37472607742878,60.0,65.0,49.0,60.0,31.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
171,68,4,3,4,23.25501863821347,47.0,50.0,67.0,65.0,44.0,58.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,76,3,3,4,22.944088878154812,74.0,63.0,61.0,65.0,30.0,58.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,72,3,2,4,21.266540642722116,69.0,35.0,62.0,53.0,61.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
168,57,3,3,7,20.19557823129252,76.0,60.0,57.0,68.0,37.0,49.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,89,3,2,4,26.287807183364837,59.0,31.0,42.0,43.0,63.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,79,4,2,4,22.351742870076958,64.0,43.0,58.0,59.0,62.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,73,2,1,4,21.561909262759922,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,72,3,2,7,21.736505252988767,81.0,45.0,57.0,60.0,63.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,68,3,2,4,21.461936624163616,74.0,53.0,58.0,68.0,63.0,56.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,76,2,2,1,22.694018931589476,53.0,34.0,38.0,32.0,62.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,80,3,2,4,22.877405702193368,64.0,64.0,49.0,60.0,28.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,73,4,3,4,23.836734693877553,66.0,61.0,66.0,70.0,46.0,58.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,80,3,2,5,24.691358024691358,64.0,47.0,43.0,40.0,67.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,74,4,3,7,21.85727788279773,62.0,49.0,65.0,62.0,56.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,65,3,2,5,21.971335857220122,69.0,56.0,60.0,65.0,65.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
168,72,4,2,8,25.510204081632658,75.0,35.0,58.0,64.0,62.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,70,3,2,4,21.132713440405748,67.0,42.0,53.0,51.0,64.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,3,2,5,22.093170054286073,70.0,56.0,63.0,69.0,60.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,84,2,1,4,23.766410140334994,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
192,82,1,2,4,22.24392361111111,57.0,40.0,41.0,43.0,66.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,72,4,2,4,23.510204081632654,77.0,42.0,59.0,60.0,62.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
167,66,3,2,7,23.66524436157625,83.0,57.0,56.0,69.0,26.0,52.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
169,68,4,4,3,23.80869017191275,71.0,57.0,65.0,69.0,25.0,38.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,75,2,2,4,22.89307408198773,66.0,51.0,53.0,60.0,67.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
192,82,3,1,4,22.24392361111111,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,80,2,2,3,24.151672503320853,74.0,61.0,50.0,61.0,29.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,64,4,3,7,20.66115702479339,81.0,57.0,57.0,70.0,36.0,58.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,70,2,3,7,23.120623596247853,73.0,61.0,63.0,62.0,49.0,57.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,73,3,2,5,22.03840115928028,75.0,51.0,61.0,64.0,66.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,80,1,1,4,22.1606648199446,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,67,4,3,4,22.386314277122523,79.0,67.0,59.0,69.0,37.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,78,3,3,4,23.808797045267237,75.0,38.0,59.0,61.0,64.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,69,2,2,4,21.534908398614277,62.0,45.0,58.0,59.0,62.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
193,76,2,1,4,20.403232301538296,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
171,65,4,2,7,22.229061933586404,76.0,48.0,56.0,61.0,61.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,76,3,2,7,23.456790123456788,73.0,39.0,56.0,59.0,68.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,80,2,2,4,23.629489603024574,54.0,52.0,63.0,67.0,58.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,78,3,2,4,22.305470559638533,56.0,41.0,48.0,46.0,65.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,84,3,3,3,23.766410140334994,72.0,66.0,42.0,64.0,28.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,84,3,2,5,23.26869806094183,58.0,43.0,51.0,51.0,62.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,73,3,2,8,24.3910588392529,74.0,51.0,63.0,67.0,58.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,78,2,2,7,22.79035792549306,71.0,43.0,58.0,64.0,63.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
199,99,3,2,4,24.999368702810536,62.0,61.0,54.0,55.0,33.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,85,2,1,4,23.299799895836188,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,83,3,2,7,23.735308416025617,65.0,65.0,57.0,61.0,36.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,75,2,2,4,23.148148148148145,78.0,51.0,54.0,60.0,62.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,71,3,3,7,21.434609346697258,58.0,62.0,46.0,63.0,28.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,78,3,2,4,23.808797045267237,65.0,43.0,51.0,58.0,64.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,78,2,1,4,23.03875236294896,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,70,3,3,4,23.661438615467823,69.0,48.0,60.0,62.0,56.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,68,4,3,3,23.529411764705884,72.0,62.0,62.0,69.0,39.0,45.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,79,3,2,4,24.114038033027075,79.0,39.0,58.0,53.0,64.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,78,3,2,7,23.03875236294896,73.0,47.0,54.0,61.0,64.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,74,3,2,6,20.284531674022094,70.0,62.0,41.0,59.0,33.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,69,4,2,4,22.275309917355372,86.0,67.0,59.0,63.0,36.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,72,3,2,4,22.22222222222222,64.0,51.0,60.0,61.0,62.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,89,3,2,7,26.575890590940304,69.0,44.0,56.0,61.0,64.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,66,2,3,4,22.052190183434128,71.0,57.0,67.0,61.0,60.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,79,3,2,6,22.351742870076958,84.0,62.0,52.0,70.0,31.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
193,81,3,3,4,21.745550216113184,62.0,63.0,62.0,64.0,54.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,73,4,3,4,21.10070528384784,68.0,60.0,63.0,66.0,43.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
193,85,2,1,4,22.819404547773097,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,91,2,1,4,24.94449165318933,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
193,83,3,1,4,22.28247738194314,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,79,3,4,4,24.114038033027075,68.0,62.0,57.0,72.0,41.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,75,3,3,7,22.89307408198773,66.0,64.0,46.0,65.0,28.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,76,3,2,6,21.05263157894737,70.0,33.0,53.0,51.0,66.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,67,3,2,7,22.647376960519203,74.0,42.0,55.0,60.0,61.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,65,3,2,4,19.840664204389366,88.0,32.0,53.0,65.0,63.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,72,3,3,4,21.736505252988767,74.0,36.0,53.0,59.0,62.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,68,5,3,6,21.705129432793896,70.0,61.0,63.0,64.0,28.0,56.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,71,3,2,4,24.56747404844291,62.0,51.0,63.0,64.0,60.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,72,3,3,7,24.913494809688583,75.0,59.0,62.0,67.0,63.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,73,3,2,2,23.56663223140496,60.0,39.0,55.0,60.0,59.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,3,2,4,22.093170054286073,63.0,29.0,55.0,59.0,59.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,74,2,2,4,24.163265306122447,78.0,43.0,57.0,64.0,62.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,68,3,2,4,23.529411764705884,76.0,57.0,59.0,64.0,64.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,76,3,3,4,22.694018931589476,68.0,48.0,53.0,64.0,63.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,85,3,3,7,24.307243558580453,68.0,68.0,53.0,61.0,29.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
166,65,3,3,7,23.588329220496444,73.0,63.0,52.0,67.0,64.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,72,3,3,4,23.781212841854934,72.0,58.0,62.0,68.0,46.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,75,2,2,4,21.913805697589478,70.0,27.0,27.0,37.0,67.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,2,2,7,22.093170054286073,82.0,51.0,58.0,57.0,60.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,82,3,2,5,22.714681440443215,47.0,28.0,50.0,42.0,67.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,85,3,2,4,24.049343594386603,60.0,38.0,42.0,43.0,66.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,78,3,2,4,22.79035792549306,66.0,40.0,43.0,42.0,65.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,79,3,2,4,23.334120982986768,66.0,33.0,44.0,49.0,65.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,79,3,2,4,23.08254200146092,66.0,26.0,48.0,42.0,64.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,66,3,3,4,20.37037037037037,75.0,58.0,65.0,64.0,27.0,47.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,76,2,3,4,22.205989773557338,76.0,61.0,59.0,65.0,28.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,65,3,2,4,20.061728395061728,62.0,36.0,43.0,51.0,68.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,63,3,3,7,21.79930795847751,76.0,46.0,58.0,71.0,24.0,41.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,74,3,3,5,23.095409007209515,70.0,45.0,59.0,59.0,66.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,75,4,2,4,23.671253629592222,63.0,53.0,62.0,67.0,61.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,70,3,3,6,20.902385858042937,85.0,57.0,58.0,68.0,31.0,57.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,67,3,2,4,21.62964876033058,68.0,53.0,61.0,59.0,65.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,67,3,3,4,23.18339100346021,73.0,61.0,63.0,71.0,40.0,58.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,80,3,3,7,23.888440980620498,80.0,60.0,62.0,65.0,29.0,56.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,72,3,3,7,22.22222222222222,65.0,46.0,66.0,59.0,36.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,72,3,3,4,23.243801652892564,71.0,58.0,64.0,67.0,55.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,81,3,2,1,22.437673130193907,61.0,27.0,44.0,49.0,63.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,77,4,2,6,22.498173849525198,79.0,64.0,67.0,66.0,35.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,65,2,2,4,21.71806608974573,82.0,40.0,60.0,65.0,62.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,81,3,2,5,24.187046492878256,49.0,44.0,52.0,45.0,63.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,83,4,2,7,24.251278305332356,61.0,63.0,51.0,63.0,29.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
169,68,3,2,5,23.80869017191275,62.0,52.0,58.0,63.0,61.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,74,3,3,4,23.095409007209515,59.0,68.0,66.0,67.0,41.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,87,3,4,3,26.85185185185185,72.0,58.0,63.0,70.0,36.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,78,3,1,4,22.068809416025353,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
169,68,4,3,4,23.80869017191275,82.0,60.0,60.0,67.0,30.0,53.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,77,3,2,7,23.503556057507403,80.0,50.0,55.0,60.0,60.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,78,3,3,4,22.79035792549306,72.0,55.0,58.0,61.0,49.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
165,64,3,3,4,23.507805325987146,83.0,53.0,60.0,69.0,50.0,55.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,63,4,4,7,20.33832644628099,84.0,58.0,57.0,71.0,34.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,79,3,2,7,22.59143813091595,72.0,64.0,59.0,63.0,37.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,81,3,2,4,25.0,75.0,38.0,54.0,61.0,63.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,75,2,2,4,24.212293388429753,79.0,45.0,59.0,63.0,60.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,82,3,3,4,23.959094229364496,63.0,62.0,63.0,67.0,29.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,75,3,2,4,21.447567845806283,69.0,60.0,62.0,67.0,40.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,72,3,3,7,23.510204081632654,91.0,49.0,61.0,66.0,44.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,76,3,3,4,22.944088878154812,64.0,49.0,61.0,65.0,55.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,74,3,2,4,22.34029706557179,62.0,56.0,64.0,64.0,59.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,75,3,2,4,22.395413419331717,66.0,50.0,49.0,63.0,64.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,76,3,3,6,23.456790123456788,75.0,64.0,63.0,66.0,60.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,82,3,3,3,22.47745401715962,81.0,59.0,47.0,61.0,29.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,75,4,2,4,24.212293388429753,81.0,48.0,58.0,65.0,60.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,78,3,2,4,23.808797045267237,62.0,57.0,61.0,61.0,50.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,69,3,2,7,21.777553339224845,67.0,57.0,62.0,68.0,56.0,57.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
194,81,2,1,4,21.521947071952386,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
192,96,2,1,4,26.041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,76,4,2,7,23.456790123456788,77.0,46.0,59.0,65.0,64.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,75,3,2,7,24.489795918367346,86.0,52.0,55.0,64.0,62.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,75,4,4,4,24.212293388429753,77.0,61.0,61.0,67.0,33.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,73,3,2,4,23.56663223140496,67.0,46.0,55.0,60.0,64.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,72,4,3,4,22.724403484408533,77.0,60.0,62.0,68.0,42.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,64,3,2,7,21.13885585942661,83.0,48.0,45.0,72.0,24.0,51.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,82,3,2,7,23.702162099664697,59.0,48.0,58.0,59.0,68.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,63,3,3,7,21.79930795847751,83.0,61.0,60.0,68.0,26.0,47.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,73,3,3,6,21.561909262759922,74.0,63.0,43.0,62.0,28.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
194,82,3,3,5,21.787650122223404,64.0,36.0,57.0,55.0,62.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,78,3,2,3,24.074074074074073,76.0,63.0,43.0,65.0,29.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,77,2,3,7,24.302487059714682,62.0,66.0,63.0,67.0,47.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,75,3,2,4,23.148148148148145,77.0,63.0,59.0,67.0,37.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
